##NAMES=Analcime
##RRUFFID=R040128
##IDEAL CHEMISTRY=NaAlSi_2_O_6_&#183;H_2_O
##LOCALITY=Mont Saint-Hilaire, Rouville County, Quebec, Canada
##OWNER=RRUFF
##SOURCE=Bob Downs
##DESCRIPTION=White trapezohedra associated with black arfvedsonite, R040127
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R040128
##MEASURED CHEMISTRY=Na_0.93_(Si_2.04_Al_0.99_)O_6_·H_2_O
##CELL PARAMETERS=a: 13.7318(7) b: 13.7318(7) c: 13.7232(10) alpha: 90. beta: 90. gamma: 90. volume: 2587.6(3) crystal system: tetragonal
5.000, 26.000
5.010, 32.000
5.020, 32.000
5.030, 25.000
5.040, 22.000
5.050, 33.000
5.060, 29.000
5.070, 33.000
5.080, 29.000
5.090, 26.000
5.100, 25.000
5.110, 26.000
5.120, 29.000
5.130, 36.000
5.140, 31.000
5.150, 34.000
5.160, 25.000
5.170, 28.000
5.180, 28.000
5.190, 28.000
5.200, 26.000
5.210, 28.000
5.220, 21.000
5.230, 24.000
5.240, 27.000
5.250, 30.000
5.260, 25.000
5.270, 27.000
5.280, 31.000
5.290, 26.000
5.300, 26.000
5.310, 31.000
5.320, 41.000
5.330, 33.000
5.340, 35.000
5.350, 28.000
5.360, 30.000
5.370, 31.000
5.380, 35.000
5.390, 32.000
5.400, 37.000
5.410, 29.000
5.420, 25.000
5.430, 29.000
5.440, 29.000
5.450, 32.000
5.460, 37.000
5.470, 36.000
5.480, 33.000
5.490, 32.000
5.500, 27.000
5.510, 28.000
5.520, 31.000
5.530, 36.000
5.540, 28.000
5.550, 31.000
5.560, 31.000
5.570, 41.000
5.580, 47.000
5.590, 34.000
5.600, 28.000
5.610, 26.000
5.620, 35.000
5.630, 24.000
5.640, 26.000
5.650, 40.000
5.660, 25.000
5.670, 32.000
5.680, 33.000
5.690, 33.000
5.700, 25.000
5.710, 22.000
5.720, 35.000
5.730, 35.000
5.740, 36.000
5.750, 25.000
5.760, 31.000
5.770, 27.000
5.780, 34.000
5.790, 38.000
5.800, 25.000
5.810, 40.000
5.820, 32.000
5.830, 37.000
5.840, 37.000
5.850, 46.000
5.860, 28.000
5.870, 32.000
5.880, 28.000
5.890, 30.000
5.900, 24.000
5.910, 22.000
5.920, 37.000
5.930, 45.000
5.940, 42.000
5.950, 27.000
5.960, 29.000
5.970, 41.000
5.980, 32.000
5.990, 35.000
6.000, 29.000
6.010, 33.000
6.020, 39.000
6.030, 34.000
6.040, 28.000
6.050, 34.000
6.060, 29.000
6.070, 33.000
6.080, 29.000
6.090, 32.000
6.100, 28.000
6.110, 33.000
6.120, 18.000
6.130, 38.000
6.140, 36.000
6.150, 29.000
6.160, 19.000
6.170, 23.000
6.180, 25.000
6.190, 32.000
6.200, 34.000
6.210, 39.000
6.220, 30.000
6.230, 26.000
6.240, 29.000
6.250, 35.000
6.260, 22.000
6.270, 23.000
6.280, 27.000
6.290, 18.000
6.300, 22.000
6.310, 26.000
6.320, 26.000
6.330, 32.000
6.340, 27.000
6.350, 23.000
6.360, 21.000
6.370, 18.000
6.380, 31.000
6.390, 22.000
6.400, 23.000
6.410, 29.000
6.420, 27.000
6.430, 27.000
6.440, 26.000
6.450, 33.000
6.460, 20.000
6.470, 22.000
6.480, 21.000
6.490, 23.000
6.500, 28.000
6.510, 21.000
6.520, 25.000
6.530, 27.000
6.540, 18.000
6.550, 28.000
6.560, 35.000
6.570, 31.000
6.580, 21.000
6.590, 32.000
6.600, 22.000
6.610, 25.000
6.620, 15.000
6.630, 31.000
6.640, 23.000
6.650, 28.000
6.660, 20.000
6.670, 24.000
6.680, 24.000
6.690, 28.000
6.700, 24.000
6.710, 21.000
6.720, 29.000
6.730, 31.000
6.740, 22.000
6.750, 25.000
6.760, 22.000
6.770, 22.000
6.780, 20.000
6.790, 24.000
6.800, 24.000
6.810, 28.000
6.820, 28.000
6.830, 28.000
6.840, 27.000
6.850, 18.000
6.860, 21.000
6.870, 21.000
6.880, 22.000
6.890, 18.000
6.900, 22.000
6.910, 31.000
6.920, 28.000
6.930, 20.000
6.940, 19.000
6.950, 16.000
6.960, 26.000
6.970, 25.000
6.980, 18.000
6.990, 20.000
7.000, 25.000
7.010, 22.000
7.020, 20.000
7.030, 32.000
7.040, 27.000
7.050, 28.000
7.060, 19.000
7.070, 21.000
7.080, 26.000
7.090, 26.000
7.100, 23.000
7.110, 22.000
7.120, 21.000
7.130, 26.000
7.140, 27.000
7.150, 11.000
7.160, 26.000
7.170, 27.000
7.180, 17.000
7.190, 24.000
7.200, 22.000
7.210, 22.000
7.220, 25.000
7.230, 25.000
7.240, 32.000
7.250, 28.000
7.260, 26.000
7.270, 25.000
7.280, 24.000
7.290, 16.000
7.300, 31.000
7.310, 27.000
7.320, 17.000
7.330, 25.000
7.340, 19.000
7.350, 10.000
7.360, 24.000
7.370, 23.000
7.380, 17.000
7.390, 14.000
7.400, 22.000
7.410, 24.000
7.420, 24.000
7.430, 16.000
7.440, 19.000
7.450, 16.000
7.460, 13.000
7.470, 22.000
7.480, 21.000
7.490, 13.000
7.500, 14.000
7.510, 17.000
7.520, 25.000
7.530, 23.000
7.540, 22.000
7.550, 23.000
7.560, 20.000
7.570, 22.000
7.580, 11.000
7.590, 19.000
7.600, 19.000
7.610, 17.000
7.620, 21.000
7.630, 16.000
7.640, 16.000
7.650, 23.000
7.660, 21.000
7.670, 16.000
7.680, 26.000
7.690, 26.000
7.700, 12.000
7.710, 18.000
7.720, 15.000
7.730, 21.000
7.740, 22.000
7.750, 16.000
7.760, 15.000
7.770, 9.000
7.780, 18.000
7.790, 22.000
7.800, 11.000
7.810, 14.000
7.820, 17.000
7.830, 35.000
7.840, 16.000
7.850, 21.000
7.860, 11.000
7.870, 23.000
7.880, 17.000
7.890, 13.000
7.900, 19.000
7.910, 20.000
7.920, 21.000
7.930, 20.000
7.940, 20.000
7.950, 19.000
7.960, 15.000
7.970, 15.000
7.980, 16.000
7.990, 21.000
8.000, 15.000
8.010, 18.000
8.020, 19.000
8.030, 16.000
8.040, 29.000
8.050, 9.000
8.060, 22.000
8.070, 17.000
8.080, 12.000
8.090, 20.000
8.100, 23.000
8.110, 19.000
8.120, 19.000
8.130, 14.000
8.140, 14.000
8.150, 16.000
8.160, 14.000
8.170, 14.000
8.180, 18.000
8.190, 15.000
8.200, 20.000
8.210, 18.000
8.220, 17.000
8.230, 17.000
8.240, 19.000
8.250, 13.000
8.260, 19.000
8.270, 23.000
8.280, 23.000
8.290, 24.000
8.300, 21.000
8.310, 22.000
8.320, 22.000
8.330, 17.000
8.340, 15.000
8.350, 17.000
8.360, 19.000
8.370, 13.000
8.380, 14.000
8.390, 21.000
8.400, 16.000
8.410, 21.000
8.420, 16.000
8.430, 16.000
8.440, 13.000
8.450, 17.000
8.460, 13.000
8.470, 22.000
8.480, 9.000
8.490, 10.000
8.500, 15.000
8.510, 19.000
8.520, 14.000
8.530, 17.000
8.540, 13.000
8.550, 16.000
8.560, 17.000
8.570, 18.000
8.580, 20.000
8.590, 27.000
8.600, 20.000
8.610, 7.000
8.620, 13.000
8.630, 17.000
8.640, 15.000
8.650, 13.000
8.660, 20.000
8.670, 17.000
8.680, 22.000
8.690, 15.000
8.700, 21.000
8.710, 11.000
8.720, 12.000
8.730, 22.000
8.740, 15.000
8.750, 19.000
8.760, 18.000
8.770, 12.000
8.780, 16.000
8.790, 18.000
8.800, 16.000
8.810, 20.000
8.820, 10.000
8.830, 24.000
8.840, 13.000
8.850, 14.000
8.860, 22.000
8.870, 14.000
8.880, 16.000
8.890, 19.000
8.900, 14.000
8.910, 13.000
8.920, 14.000
8.930, 25.000
8.940, 10.000
8.950, 13.000
8.960, 16.000
8.970, 20.000
8.980, 23.000
8.990, 19.000
9.000, 11.000
9.010, 11.000
9.020, 16.000
9.030, 14.000
9.040, 14.000
9.050, 20.000
9.060, 13.000
9.070, 11.000
9.080, 10.000
9.090, 15.000
9.100, 16.000
9.110, 21.000
9.120, 15.000
9.130, 11.000
9.140, 16.000
9.150, 21.000
9.160, 17.000
9.170, 14.000
9.180, 15.000
9.190, 16.000
9.200, 12.000
9.210, 16.000
9.220, 16.000
9.230, 23.000
9.240, 24.000
9.250, 17.000
9.260, 11.000
9.270, 19.000
9.280, 33.000
9.290, 14.000
9.300, 11.000
9.310, 13.000
9.320, 13.000
9.330, 21.000
9.340, 16.000
