##NAMES=Analcime
##RRUFFID=R060023
##IDEAL CHEMISTRY=NaAlSi_2_O_6_&#183;H_2_O
##LOCALITY=Dallas, Oregon, USA
##OWNER=RRUFF
##SOURCE=Bob Downs
##DESCRIPTION=White trapezohedral crystal associated with levyne-Na, R060021
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R060023
##MEASURED CHEMISTRY=(Na_0.98_[box]_0.02_)_Σ=1_(Si_2.02_Al_0.98_)O_6_·H_2_O
##PIN_ID=M00414
##ORIENTATION=Laser parallel to c* (0 0 1). Fiducial mark perpendicular to laser is parallel to a [1 0 0]
181.5980, 6745.000
182.8230, 6759.000
184.0490, 6765.000
185.2740, 6802.000
186.5000, 6886.000
187.7250, 6989.000
188.9500, 6961.000
190.1740, 6949.000
191.3990, 6868.000
192.6230, 7006.000
193.8480, 6885.000
195.0720, 6993.000
196.2960, 6934.000
197.5200, 6884.000
198.7430, 7004.000
199.9670, 6985.000
201.1900, 6934.000
202.4130, 6926.000
203.6360, 6901.139
204.8590, 6946.000
206.0820, 6871.000
207.3050, 6864.000
208.5270, 6855.000
209.7490, 6801.000
210.9710, 6811.000
212.1930, 6892.000
213.4150, 6942.000
214.6370, 6846.000
215.8580, 6895.000
217.0790, 6856.000
218.3010, 6862.000
219.5210, 6957.000
220.7420, 6907.000
221.9630, 6921.439
223.1830, 6801.000
224.4040, 6890.000
225.6240, 6876.000
226.8440, 6878.000
228.0640, 6882.000
229.2840, 6820.000
230.5030, 6807.000
231.7230, 6802.988
232.9420, 6769.186
234.1610, 6780.000
235.3800, 6737.000
236.5990, 6675.000
237.8170, 6658.000
239.0360, 6611.325
240.2540, 6568.718
241.4720, 6541.000
242.6900, 6511.000
243.9080, 6473.000
245.1250, 6500.000
246.3430, 6460.059
247.5600, 6473.000
248.7770, 6442.000
249.9940, 6390.000
251.2110, 6420.000
252.4280, 6371.000
253.6450, 6406.000
254.8610, 6365.000
256.0770, 6539.000
257.2930, 6488.000
258.5090, 6541.000
259.7250, 6586.000
260.9400, 6350.000
262.1560, 6433.000
263.3710, 6456.000
264.5860, 6386.000
265.8010, 6452.000
267.0160, 6434.000
268.2310, 6484.000
269.4450, 6437.000
270.6600, 6504.000
271.8740, 6469.000
273.0880, 6525.000
274.3020, 6510.000
275.5150, 6432.000
276.7290, 6588.000
277.9420, 6549.000
279.1550, 6636.000
